Practitioner_ID,prac_name,prac_license_number,prac_NPI_Number,prac_license_expiry_date,prac_date_of_birth,prac_gender,prac_bank_account_number,prac_contact_number,prac_email_address,prac_practice_address_line1,prac_practice_address_line2,prac_practice_city,prac_practice_state,prac_practice_pincode,prac_primary_specialty,prac_secondary_specialty,prac_taxonomy_code,prac_medical_school,prac_graduation_year,prac_primary_hospital_id,prac_is_solo_practice,prac_onboarding_date,prac_practitioner_status,prac_sanction_history_details,CLAIM_CNT_LT_1M,CLAIM_AMT_LT_1M,CASHLESS_CLAIM_CNT_LT_1M,REIMB_CLAIM_CNT_LT_1M,REJECT_CLAIM_CNT_LT_1M,REJECT_CLAIM_AMT_LT_1M,APPROVE_CLAIM_CNT_LT_1M,APPROVE_CLAIM_AMT_LT_1M,UNIQUE_PATIENTS_CNT_LT_1M,UNIQUE_HOSPITALS_CNT_LT_1M,UNIQUE_AGENTS_CNT_LT_1M,AVG_CONSULTING_FEE_LT_1M,AVG_MEDICINE_FEE_LT_1M,REJECT_REIMB_CLAIM_CNT_LT_1M,REJECT_CSHL_CLAIM_CNT_LT_1M,APPROVE_CASHLESS_CLAIM_CNT_LT_1M,APPROVE_REIMB_CLAIM_CNT_LT_1M,CLAIM_CNT_LT_3M,CLAIM_AMT_LT_3M,CASHLESS_CLAIM_CNT_LT_3M,REIMB_CLAIM_CNT_LT_3M,REJECT_CLAIM_CNT_LT_3M,REJECT_CLAIM_AMT_LT_3M,APPROVE_CLAIM_CNT_LT_3M,APPROVE_CLAIM_AMT_LT_3M,UNIQUE_PATIENTS_CNT_LT_3M,UNIQUE_HOSPITALS_CNT_LT_3M,UNIQUE_AGENTS_CNT_LT_3M,AVG_CONSULTING_FEE_LT_3M,AVG_MEDICINE_FEE_LT_3M,REJECT_REIMB_CLAIM_CNT_LT_3M,REJECT_CSHL_CLAIM_CNT_LT_3M,APPROVE_CASHLESS_CLAIM_CNT_LT_3M,APPROVE_REIMB_CLAIM_CNT_LT_3M,CLAIM_CNT_LT_6M,CLAIM_AMT_LT_6M,CASHLESS_CLAIM_CNT_LT_6M,REIMB_CLAIM_CNT_LT_6M,REJECT_CLAIM_CNT_LT_6M,REJECT_CLAIM_AMT_LT_6M,APPROVE_CLAIM_CNT_LT_6M,APPROVE_CLAIM_AMT_LT_6M,UNIQUE_PATIENTS_CNT_LT_6M,UNIQUE_HOSPITALS_CNT_LT_6M,UNIQUE_AGENTS_CNT_LT_6M,AVG_CONSULTING_FEE_LT_6M,AVG_MEDICINE_FEE_LT_6M,REJECT_REIMB_CLAIM_CNT_LT_6M,REJECT_CSHL_CLAIM_CNT_LT_6M,APPROVE_CASHLESS_CLAIM_CNT_LT_6M,APPROVE_REIMB_CLAIM_CNT_LT_6M,CLAIM_CNT_YR_1,CLAIM_AMT_YR_1,CASHLESS_CLAIM_CNT_YR_1,REIMB_CLAIM_CNT_YR_1,REJECT_CLAIM_CNT_YR_1,REJECT_CLAIM_AMT_YR_1,APPROVE_CLAIM_CNT_YR_1,APPROVE_CLAIM_AMT_YR_1,UNIQUE_PATIENTS_CNT_YR_1,UNIQUE_HOSPITALS_CNT_YR_1,UNIQUE_AGENTS_CNT_YR_1,AVG_CONSULTING_FEE_YR_1,AVG_MEDICINE_FEE_YR_1,REJECT_REIMB_CLAIM_CNT_YR_1,REJECT_CSHL_CLAIM_CNT_YR_1,APPROVE_CASHLESS_CLAIM_CNT_YR_1,APPROVE_REIMB_CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_AMT_YR_2,CASHLESS_CLAIM_CNT_YR_2,REIMB_CLAIM_CNT_YR_2,REJECT_CLAIM_CNT_YR_2,REJECT_CLAIM_AMT_YR_2,APPROVE_CLAIM_CNT_YR_2,APPROVE_CLAIM_AMT_YR_2,UNIQUE_PATIENTS_CNT_YR_2,UNIQUE_HOSPITALS_CNT_YR_2,UNIQUE_AGENTS_CNT_YR_2,AVG_CONSULTING_FEE_YR_2,AVG_MEDICINE_FEE_YR_2,REJECT_REIMB_CLAIM_CNT_YR_2,REJECT_CSHL_CLAIM_CNT_YR_2,APPROVE_CASHLESS_CLAIM_CNT_YR_2,APPROVE_REIMB_CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_AMT_YR_3,CASHLESS_CLAIM_CNT_YR_3,REIMB_CLAIM_CNT_YR_3,REJECT_CLAIM_CNT_YR_3,REJECT_CLAIM_AMT_YR_3,APPROVE_CLAIM_CNT_YR_3,APPROVE_CLAIM_AMT_YR_3,UNIQUE_PATIENTS_CNT_YR_3,UNIQUE_HOSPITALS_CNT_YR_3,UNIQUE_AGENTS_CNT_YR_3,AVG_CONSULTING_FEE_YR_3,AVG_MEDICINE_FEE_YR_3,REJECT_REIMB_CLAIM_CNT_YR_3,REJECT_CSHL_CLAIM_CNT_YR_3,APPROVE_CASHLESS_CLAIM_CNT_YR_3,APPROVE_REIMB_CLAIM_CNT_YR_3,AVG_CLAIM_AMT_LT_1M,AVG_APPR_CLAIM_AMT_LT_1M,AVG_CLAIM_AMT_LT_3M,AVG_APPR_CLAIM_AMT_LT_3M,AVG_CLAIM_AMT_LT_6M,AVG_APPR_CLAIM_AMT_LT_6M,AVG_CLAIM_AMT_YR_1,AVG_APPR_CLAIM_AMT_YR_1,AVG_CLAIM_AMT_YR_2,AVG_APPR_CLAIM_AMT_YR_2,AVG_CLAIM_AMT_YR_3,AVG_APPR_CLAIM_AMT_YR_3,MEMBER_BANKMATCH_FLG
PRAC-1167,Drishya Halder,MCI/TAM/43259,575426209,2028-10-18,1993-06-19,Other,465236903025,98246508551,drishya.doc10@clinic.com,29/563 Yogi Ganj,Chhabra Street,Madurai,Tamil Nadu,604861,Pediatrics,0,208000000X,JIPMER,2022,HOSP-0048,Y,2025-01-26,Active,0,4.0,891658.13,4.0,0.0,1.0,82492.29,2.0,311101.99,4.0,4.0,4.0,76274.215,35851.16,0.0,1.0,2.0,0.0,16,5825160.09,13,3,2,583547.05,12,4137280.47,16,14,16,77882.878125,49946.256875,0.0,2.0,9,3,28,12026725.11,22,6,4,2264330.49,20,6596920.45,28,23,27,87519.62035714286,76774.49928571428,0.0,4.0,14,6,34,14839727.76,27,7,4,2264330.49,26,9083883.31,34,28,31,88673.62264705882,77897.63117647059,0.0,4.0,19,7,21,17310533.67,14,7,3,2020260.25,18,13511144.84,21,18,18,158693.6923809524,136515.02333333335,1.0,2.0,12,6,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,222914.5325,155550.995,364072.505625,344773.3725,429525.89678571426,329846.0225,436462.58117647056,349380.1273076923,824311.1271428572,750619.1577777778,0.0,0.0,0
PRAC-1168,Darshit Halder,MCI/TAM/52177,4885986381,2026-10-14,1975-05-23,Female,27875066767,98756802677,darshit.doc84@clinic.com,H.No. 502 Kohli Circle,0,Madurai,Tamil Nadu,674936,Cardiology,Oncology,207R00000X,Christian Medical College,2001,HOSP-0006,Y,2023-02-03,Active,0,4.0,606115.87,3.0,1.0,0.0,0.0,3.0,504310.30999999994,4.0,3.0,4.0,17658.177499999998,49290.055,0.0,0.0,2.0,1.0,13,6682366.73,12,1,1,385841.64,11,5266630.75,13,12,13,130410.41615384616,70593.54461538461,0.0,1.0,10,1,21,12009993.52,19,2,2,1556389.7999999998,17,7684898.78,21,17,21,144316.5561904762,115080.67523809525,0.0,2.0,15,2,26,14005835.39,23,3,2,1556389.7999999998,21,9293268.97,26,21,24,134905.6419230769,114326.36653846153,0.0,2.0,18,3,17,14611934.86,12,5,0,0.0,15,10848517.100000001,17,13,14,180750.51705882352,160569.51588235295,0.0,0.0,10,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,151528.9675,168103.43666666665,514028.21,478784.61363636365,571904.4533333334,452052.8694117647,538685.9765384615,442536.61761904764,859525.58,723234.4733333334,0.0,0.0,0
PRAC-1169,Dishani Sarraf,MCI/DEL/16620,5668953203,2025-09-30,1985-05-29,Male,901239416256,98566871189,dishani.doc24@clinic.com,440 Bobal Ganj,0,New Delhi,Delhi,110084,Pediatrics,Cardiology,208000000X,Christian Medical College,2010,HOSP-0025,N,2022-11-15,Active,0,5.0,3256472.48,4.0,1.0,0.0,0.0,5.0,2531268.7800000003,5.0,5.0,5.0,109428.356,158231.93,0.0,0.0,4.0,1.0,15,12394577.24,11,4,0,0.0,14,10359312.96,15,12,14,134256.39666666667,165473.188,0.0,0.0,10,4,32,26209982.41,27,5,1,1279824.98,29,21069358.54,31,24,29,127007.7640625,132171.5159375,0.0,1.0,24,5,39,29476367.88,34,5,1,1279824.98,36,23850779.63,38,27,34,128221.9,126695.21487179487,0.0,1.0,31,5,16,8035454.800000001,15,1,1,42030.36,13,6100817.67,16,13,15,94668.08125,80888.373125,0.0,1.0,13,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,651294.496,506253.75600000005,826305.1493333334,739950.9257142858,819061.9503125,726529.6048275862,755804.3046153845,662521.6563888888,502215.92500000005,469293.6669230769,0.0,0.0,0
PRAC-1170,Arhaan Thakur,MCI/KAR/84893,2089687118,2029-11-17,1991-06-13,Male,759786611835,97879797274,arhaan.doc6@clinic.com,42/43 Kala Marg,0,Mysore,Karnataka,588588,General Practice,General Surgery,208D00000X,All India Institute of Medical Sciences,2015,HOSP-0027,N,2017-04-10,Active,0,3.0,1469198.03,3.0,0.0,0.0,0.0,3.0,1094118.55,3.0,3.0,3.0,91378.99666666666,52691.52666666667,0.0,0.0,3.0,0.0,10,9007416.56,10,0,0,0.0,8,6275986.09,10,8,9,113159.497,147026.01299999998,0.0,0.0,8,0,21,18668836.44,19,2,0,0.0,17,14370685.040000001,21,16,20,174227.51285714286,188561.8061904762,0.0,0.0,16,1,28,22011969.74,25,3,0,0.0,24,17107196.42,28,21,26,152925.26,182585.39142857143,0.0,0.0,22,2,17,13895155.43,13,4,1,813422.96,15,10963847.13,17,14,16,142226.30764705883,217591.2282352941,0.0,1.0,11,4,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,489732.6766666667,364706.18333333335,900741.6560000001,784498.26125,888992.2114285715,845334.4141176471,786141.7764285713,712799.8508333334,817362.084117647,730923.1420000001,0.0,0.0,0
PRAC-1171,Jhanvi Kala,MCI/TAM/47075,6664470239,2027-03-29,1961-04-14,Female,221280886568,98196503649,jhanvi.doc98@clinic.com,H.No. 000 Raj Ganj,Kothari Marg,Coimbatore,Tamil Nadu,628298,Dermatology,Oncology,207N00000X,Armed Forces Medical College,1988,HOSP-0012,Y,1993-10-09,Active,0,8.0,7305470.63,6.0,2.0,1.0,211073.43,7.0,6328372.17,8.0,7.0,8.0,117429.1,221299.805,0.0,1.0,5.0,2.0,22,17724870.46,19,3,2,982738.0900000001,17,12151674.13,22,20,22,148094.28545454543,170305.745,0.0,2.0,15,2,30,25678225.65,27,3,2,982738.0900000001,23,18099465.32,30,26,28,145105.80266666666,171352.95433333333,0.0,2.0,21,2,32,26863719.71,29,3,2,982738.0900000001,24,18210030.97,32,26,30,145923.94125,164881.5434375,0.0,2.0,22,2,19,11761592.85,15,4,2,1614500.4,16,8398483.17,18,17,18,119266.10684210525,116057.28368421053,0.0,2.0,12,4,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,913183.82875,904053.1671428571,805675.93,714804.3605882353,855940.855,786933.2747826087,839491.2409375,758751.2904166667,619031.2026315789,524905.198125,0.0,0.0,0
PRAC-1172,Vidur Sastry,MCI/WES/11476,9730497237,2029-01-14,1968-10-30,Male,627998834982,97546437260,vidur.doc67@clinic.com,47/12 Balasubramanian,Ranganathan Marg,Howrah,West Bengal,702381,Orthopedic Surgery,0,207X00000X,Armed Forces Medical College,1993,HOSP-0006,Y,2015-02-02,Active,0,1.0,95598.65,1.0,0.0,0.0,0.0,1.0,72143.5,1.0,1.0,1.0,4440.39,30911.73,0.0,0.0,1.0,0.0,13,5792261.9,12,1,1,527582.51,11,3850436.05,13,11,13,79645.93000000001,90154.54153846155,0.0,1.0,10,1,31,15524944.26,26,5,4,923317.51,25,10941675.08,31,25,29,78153.59,100185.85774193548,1.0,3.0,21,4,38,18270078.39,31,7,4,923317.51,32,13192368.81,38,29,36,81957.41842105263,95794.56842105264,1.0,3.0,26,6,19,7361181.5600000005,14,5,2,597790.77,15,5443924.18,19,17,18,102588.9994736842,84712.99210526315,0.0,2.0,10,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,95598.65,72143.5,445558.60769230773,350039.6409090909,500804.6535483871,437667.0032,480791.5365789474,412261.5253125,387430.60842105263,362928.27866666665,0.0,0.0,0
PRAC-1173,Charvi Garg,MCI/WES/13025,9706338757,2026-07-08,1986-02-18,Female,650870413983,98434634201,charvi.doc53@clinic.com,47/402- Biswas Path,Dash Circle,Kolkata,West Bengal,703070,Oncology,Neurology,207R00000X,Kasturba Medical College,2014,HOSP-0021,Y,2021-10-01,Inactive,0,5.0,1607130.69,4.0,1.0,0.0,0.0,5.0,1352065.43,5.0,4.0,5.0,50649.68199999999,79783.42199999999,0.0,0.0,4.0,1.0,10,5168312.05,7,3,1,48615.71,7,2689664.98,10,9,10,111310.923,132732.435,0.0,1.0,5,2,21,13885697.76,14,7,3,1631293.0,16,9043198.38,21,16,20,176180.92857142858,139341.93142857144,0.0,3.0,10,6,25,15897614.31,17,8,4,2783317.65,19,9691344.16,25,18,24,159809.9992,130419.6484,1.0,3.0,13,6,22,19152561.98,18,4,2,5033396.6899999995,19,10169824.68,22,20,19,173401.57909090907,226839.55863636362,0.0,2.0,15,4,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,321426.138,270413.086,516831.20499999996,384237.8542857143,661223.7028571429,565199.89875,635904.5724000001,510070.7452631579,870570.9990909091,535253.9305263158,0.0,0.0,0
PRAC-1174,Anika Mann,MCI/KAR/59444,6521273667,2028-06-13,1995-10-14,Male,233448529479,97747456313,anika.doc47@clinic.com,90/78- Bhattacharyya Zila,0,Mysore,Karnataka,588448,General Surgery,0,208600000X,Kasturba Medical College,2019,HOSP-0013,N,2025-06-05,Active,0,5.0,4298850.67,4.0,1.0,1.0,1452477.72,4.0,2394008.47,5.0,5.0,4.0,90175.796,250868.298,0.0,1.0,3.0,1.0,19,13310819.18,15,4,1,1452477.72,18,10139072.040000001,19,17,17,107241.5894736842,205502.2894736842,0.0,1.0,14,4,27,16230544.58,22,5,2,2167883.75,24,11984330.45,27,22,25,106978.18407407406,167173.62074074073,0.0,2.0,20,4,31,18286704.4,26,5,2,2167883.75,27,13727173.78,31,24,28,106161.4464516129,148471.47096774192,0.0,2.0,23,4,23,17407683.29,18,5,0,0.0,21,12841453.3,23,17,23,135096.67304347825,156289.3152173913,0.0,0.0,16,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,859770.134,598502.1175,700569.4305263158,563281.78,601131.2807407407,499347.1020833333,589893.6903225806,508413.84370370366,756855.7952173912,611497.7761904763,0.0,0.0,0
PRAC-1175,Madhup Dugar,MCI/MAH/10627,5657234886,2027-10-23,1971-01-30,Other,566063541998,99048947976,madhup.doc28@clinic.com,68/727 Bora Marg,0,Nagpur,Maharashtra,496792,General Practice,Orthopedic Surgery,208D00000X,Christian Medical College,1998,HOSP-0029,N,2019-12-03,Active,0,1.0,218741.78,1.0,0.0,0.0,0.0,1.0,210796.21,1.0,1.0,1.0,21582.77,33296.98,0.0,0.0,1.0,0.0,12,3438945.73,7,5,1,133074.63,8,2501621.59,12,10,12,31558.403333333335,78797.31833333334,0.0,1.0,4,4,27,20073869.79,18,9,1,133074.63,22,15709582.63,27,21,27,106212.2662962963,152684.74555555556,0.0,1.0,15,7,37,25913293.53,26,11,1,133074.63,30,20075383.0,37,26,35,97997.66756756758,148867.4035135135,0.0,1.0,22,8,17,14124587.35,15,2,2,542463.56,15,11299949.51,17,14,17,124169.12,200204.9488235294,1.0,1.0,14,1,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,218741.78,210796.21,286578.81083333335,312702.69875,743476.6588888889,714071.9377272727,700359.2845945946,669179.4333333333,830858.0794117646,753329.9673333333,0.0,0.0,0
PRAC-1176,Faiyaz Mani,MCI/KAR/80772,951375459,2030-02-16,1969-01-18,Male,680916461463,98974677513,faiyaz.doc88@clinic.com,098- Bera Zila,0,Mysore,Karnataka,586611,General Practice,Cardiology,208D00000X,Kasturba Medical College,1995,HOSP-0007,Y,2000-07-04,Active,0,5.0,2387071.98,3.0,2.0,0.0,0.0,5.0,1988293.2999999998,5.0,5.0,5.0,146160.916,63752.617999999995,0.0,0.0,3.0,2.0,13,7379478.44,9,4,0,0.0,11,5445159.22,13,12,12,106837.37000000001,97363.61230769231,0.0,0.0,8,3,21,12121479.65,14,7,2,1374434.49,15,7253955.56,20,17,20,98563.04095238095,116832.90142857144,1.0,1.0,11,4,22,12307890.0,14,8,2,1374434.49,16,7384871.7,21,17,21,96186.29090909091,112374.1340909091,1.0,1.0,11,5,11,4319815.92,8,3,2,1475912.1099999999,7,1458855.56,11,10,10,82187.07454545454,75488.9918181818,1.0,1.0,6,1,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,477414.396,397658.66,567652.1876923078,495014.47454545455,577213.3166666667,483597.0373333333,559449.5454545454,461554.48125,392710.53818181815,208407.93714285715,0.0,0.0,0
PRAC-1177,Hridaan Chandra,MCI/KAR/99008,663626005,2025-10-19,1972-03-25,Other,717682396254,99703219459,hridaan.doc37@clinic.com,H.No. 183 Gaba,Wable Ganj,Bangalore,Karnataka,564886,Neurology,0,2084N0400X,Christian Medical College,1996,HOSP-0041,Y,2012-03-10,Active,0,4.0,2281702.73,2.0,2.0,0.0,0.0,4.0,1999046.65,4.0,4.0,4.0,68358.00749999999,117427.365,0.0,0.0,2.0,2.0,14,10289613.63,8,6,0,0.0,14,8428181.93,14,12,14,134136.3142857143,155584.48785714287,0.0,0.0,8,6,30,16779744.86,19,11,1,378928.96,29,13523332.45,30,23,29,106173.54033333334,111747.484,0.0,1.0,18,11,40,22991748.42,24,16,3,2755571.54,35,16055603.24,40,28,36,112199.2775,117304.3705,0.0,3.0,20,15,20,14173996.68,14,6,1,165054.78,17,10786029.52,20,16,17,134305.6925,143772.58800000002,0.0,1.0,11,6,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,570425.6825,499761.6625,734972.4021428572,602012.995,559324.8286666666,466321.8086206896,574793.7105,458731.52114285715,708699.834,634472.3247058823,0.0,0.0,0
PRAC-1178,Manjari Uppal,MCI/TAM/35524,5392440880,2029-09-26,1965-10-06,Other,587256272679,97233904789,manjari.doc57@clinic.com,05/448- Chaudhuri,0,Madurai,Tamil Nadu,644793,Oncology,Neurology,207R00000X,Maulana Azad Medical College,1994,HOSP-0016,Y,2010-05-01,Active,0,5.0,1850597.19,2.0,3.0,1.0,524525.86,4.0,1062698.17,5.0,5.0,5.0,80767.824,38449.39599999999,0.0,1.0,1.0,3.0,15,11842063.8,9,6,1,524525.86,9,3515388.67,15,13,13,212826.74533333333,72361.68866666667,0.0,1.0,5,4,25,15704092.68,19,6,2,1961961.6600000001,17,5114849.07,25,21,22,179902.0436,64448.5308,0.0,2.0,13,4,34,18848747.6,28,6,3,2224102.4,25,7461032.75,34,23,30,151398.48235294115,62207.01764705883,0.0,3.0,21,4,17,21328222.09,14,3,0,0.0,16,15960677.209999999,17,14,15,209502.04647058825,270441.09764705884,0.0,0.0,13,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,370119.43799999997,265674.5425,789470.92,390598.7411111111,628163.7072,300873.47470588237,554374.9294117647,298441.31,1254601.2994117646,997542.3256249999,0.0,0.0,0
PRAC-1179,Indranil Kala,MCI/MAH/98749,8050842689,2030-07-07,1992-03-05,Female,182881093797,98463595280,indranil.doc65@clinic.com,102- Sarma Chowk,0,Nagpur,Maharashtra,446820,Dermatology,General Practice,207N00000X,Maulana Azad Medical College,2018,HOSP-0032,Y,2022-03-07,Active,0,4.0,4409557.4,2.0,2.0,1.0,684099.16,2.0,1613716.75,4.0,4.0,4.0,136541.72,218449.12,0.0,1.0,1.0,1.0,14,9982550.01,8,6,3,987200.5900000001,10,6116907.98,14,13,14,113435.5792857143,129684.56142857143,1.0,2.0,6,4,29,21521876.08,19,10,3,987200.5900000001,23,15580863.01,29,22,27,130184.39517241379,119240.07034482759,1.0,2.0,15,8,35,24619992.849999998,24,11,4,1996889.87,28,17247742.43,35,25,32,131897.23914285714,114011.63685714286,2.0,2.0,20,8,16,15478142.83,13,3,0,0.0,16,12730664.700000001,15,14,14,199553.20124999998,228374.690625,0.0,0.0,13,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1102389.35,806858.375,713039.2864285714,611690.7980000001,742133.6579310345,677428.8265217391,703428.367142857,615990.8010714286,967383.926875,795666.5437500001,0.0,0.0,0
PRAC-1180,Farhan Manne,MCI/MAH/16757,7665264381,2028-06-30,1996-01-30,Male,718787895911,98234180353,farhan.doc73@clinic.com,H.No. 210 Aggarwal Road,0,Pune,Maharashtra,429406,Pediatrics,Cardiology,208000000X,Christian Medical College,2024,HOSP-0041,Y,2026-01-01,Active,0,5.0,7228122.91,4.0,1.0,0.0,0.0,4.0,5117368.16,5.0,5.0,4.0,306466.06399999995,148561.842,0.0,0.0,3.0,1.0,17,17164125.0,14,3,1,299642.28,14,12697845.64,17,16,16,279189.6047058824,136399.0611764706,0.0,1.0,11,3,29,23195290.67,22,7,1,299642.28,24,17418869.53,29,24,27,202982.34379310344,113782.60137931035,0.0,1.0,18,6,36,26725890.54,28,8,1,299642.28,30,19680673.12,36,28,31,180838.45111111112,103495.65194444444,0.0,1.0,23,7,13,16247330.66,8,5,2,1595681.9400000002,10,12369780.26,13,11,13,237715.3876923077,261497.8353846154,1.0,1.0,6,4,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1445624.582,1279342.04,1009654.4117647059,906988.9742857143,799837.6093103449,725786.2304166667,742385.8483333333,656022.4373333334,1249794.666153846,1236978.026,0.0,0.0,0
PRAC-1181,Jivika Hans,MCI/TAM/42319,4235015668,2027-10-27,1979-06-04,Other,717506528375,98719044390,jivika.doc68@clinic.com,472 Sodhi Chowk,Mand,Chennai,Tamil Nadu,648181,General Surgery,Neurology,208600000X,Maulana Azad Medical College,2006,HOSP-0018,Y,2011-08-02,Inactive,0,2.0,429159.27,0.0,2.0,1.0,29498.34,1.0,523340.02,2.0,2.0,2.0,84285.87,4454.015,1.0,0.0,0.0,1.0,9,4752239.26,5,4,2,74130.43,7,4323230.06,9,9,9,82587.14,68393.5,1.0,1.0,4,3,29,16159312.43,20,9,4,1486525.35,21,11435174.53,29,20,26,91386.57586206896,100707.86724137931,2.0,2.0,14,7,33,17651299.580000002,23,10,4,1486525.35,25,12835532.22,33,23,29,88110.52121212121,100531.11787878789,2.0,2.0,17,8,14,13752724.07,10,4,2,1566806.72,8,7254627.6,14,13,13,225098.44285714283,178384.81428571432,0.0,2.0,6,2,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,214579.635,523340.02,528026.5844444444,617604.2942857143,557217.67,544532.1204761905,534887.8660606061,513421.28880000004,982337.4335714286,906828.45,0.0,0.0,0
PRAC-1182,Damini Gokhale,MCI/DEL/48988,165910911,2029-02-26,1979-08-26,Other,53221546435,98224366597,damini.doc69@clinic.com,943 Sinha Ganj,0,New Delhi,Delhi,110098,General Surgery,General Practice,208600000X,Armed Forces Medical College,2004,HOSP-0024,N,2007-09-25,Active,0,6.0,8348892.23,5.0,1.0,0.0,0.0,6.0,8079856.97,6.0,5.0,6.0,133461.455,287375.3516666666,0.0,0.0,5.0,1.0,16,13924409.21,13,3,0,0.0,16,12674359.149999999,16,14,15,101760.091875,168274.94,0.0,0.0,13,3,25,17158505.23,18,7,0,0.0,25,15240499.27,25,20,22,95416.2856,135634.2328,0.0,0.0,18,7,31,20975941.55,22,9,0,0.0,31,18488423.439999998,31,24,27,103173.08258064516,128233.99258064516,0.0,0.0,22,9,21,15833208.61,19,2,0,0.0,18,11506238.52,21,19,18,152740.46904761906,133136.13142857142,0.0,0.0,17,1,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1391482.0383333333,1346642.8283333334,870275.575625,792147.4468749999,686340.2092,609619.9708,676643.2758064517,596400.7561290322,753962.3147619048,639235.4733333333,0.0,0.0,0
PRAC-1183,Zaina Taneja,MCI/TAM/59590,3852802453,2029-01-05,1979-04-11,Male,238129067216,98464902880,zaina.doc45@clinic.com,97/933 Borde Road,0,Madurai,Tamil Nadu,626892,Cardiology,Neurology,207R00000X,JIPMER,2007,HOSP-0012,N,2018-06-16,Active,0,2.0,1755018.2200000002,2.0,0.0,1.0,717537.18,1.0,769822.91,2.0,2.0,2.0,133529.705,189372.09,0.0,1.0,1.0,0.0,11,9711212.74,8,3,3,1205621.18,7,5462002.15,11,9,11,233081.57,125568.13727272727,0.0,3.0,4,3,17,14848385.49,11,6,5,1894684.86,10,8578764.91,17,12,17,205142.44352941177,163102.19,1.0,4.0,6,4,25,21752852.22,17,8,5,1894684.86,17,14019032.44,25,15,23,201907.06559999997,168598.5036,1.0,4.0,11,6,21,13603092.34,18,3,2,4910777.609999999,16,5451429.72,21,17,20,119532.78857142858,170495.3180952381,0.0,2.0,13,3,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,877509.1100000001,769822.91,882837.5218181818,780286.0214285714,873434.4405882353,857876.491,870114.0887999999,824648.9670588234,647766.3019047619,340714.3575,0.0,0.0,0
PRAC-1184,Dhanuk Kapadia,MCI/WES/10128,2749684973,2026-08-28,1983-05-02,Female,979375517032,97201616685,dhanuk.doc6@clinic.com,711- Mangal Zila,0,Howrah,West Bengal,778429,Dermatology,Neurology,207N00000X,Christian Medical College,2010,HOSP-0006,Y,2023-03-17,Active,0,8.0,9486033.51,4.0,4.0,0.0,0.0,7.0,7745179.34,8.0,8.0,8.0,209706.94375,253794.13,0.0,0.0,4.0,3.0,17,15979860.809999999,11,6,1,76423.12,15,13540771.89,17,11,15,169773.34764705884,212166.9488235294,0.0,1.0,10,5,26,23076766.1,15,11,2,1065636.1099999999,23,18950948.17,26,18,23,159159.0546153846,182110.20615384614,1.0,1.0,14,9,31,26201470.330000002,19,12,3,1127901.46,27,21316137.51,31,21,26,157465.7635483871,170926.27,1.0,2.0,17,10,20,11943014.23,13,7,2,1265645.54,16,7791050.8,20,17,19,111096.37449999999,113278.6785,2.0,0.0,11,5,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1185754.18875,1106454.1914285715,939991.8123529411,902718.126,887567.926923077,823954.2682608697,845208.7203225807,789486.5744444445,597150.7115,486940.675,0.0,0.0,0
